,id,x,y,unique_squirrel_id,shift,date,age,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
330,331,-73.95448101115,40.7954469678857,39F-PM-1006-03,PM,10062018,Adult,Gray,Above Ground,lower branch of tree,False,False,False,True,False,,False,False,False,False,False,False,False,True
331,332,-73.9705123624953,40.7731723757869,10F-PM-1019-11,PM,10192018,Adult,Gray,Ground Plane,Grassy area,False,False,False,False,True,,False,False,False,False,False,False,False,True
332,333,-73.9667560049684,40.7882333830729,27A-PM-1006-01,PM,10062018,Juvenile,Gray,Above Ground,on a tree,False,False,False,True,True,walking up & down branches,False,False,False,False,False,False,True,False
333,334,-73.9687395228846,40.7807364481385,18D-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
334,335,-73.97823514358521,40.7715896672335,6A-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,tree,False,False,False,True,False,,False,False,False,True,True,False,False,False
335,336,-73.97574132156208,40.7692582758978,4E-PM-1008-04,PM,10082018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
336,337,-73.95831019276521,40.7852649316039,27I-PM-1020-05,PM,10202018,Adult,Gray,Above Ground,In tree,True,False,False,False,False,,False,False,False,False,False,False,False,True
337,338,-73.9765595553183,40.7748455340432,10A-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
338,339,-73.965509576403,40.7752456763263,14I-PM-1018-05,PM,10182018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,True,False,True,False
339,340,-73.97449608298442,40.7652585501959,1H-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,True
340,341,-73.9703161745884,40.7702610461336,8H-PM-1014-05,PM,10142018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
341,342,-73.9605966636226,40.788984910863704,30E-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
342,343,-73.9730224561601,40.7796833353894,16A-PM-1019-04,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
343,344,-73.9759432151552,40.7733240612552,8B-PM-1012-06,PM,10122018,Adult,Gray,Above Ground,on a bench,False,False,False,True,True,,False,False,False,False,False,False,True,False
344,345,-73.9724452296309,40.7715792113505,8F-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,buried an acorn,False,False,False,False,False,False,True,False
345,346,-73.9712971568288,40.7745520717065,11E-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
346,347,-73.96116961447841,40.7816692895155,22I-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
347,348,-73.9542990150586,40.794091530067796,37G-PM-1007-09,PM,10072018,Adult,Cinnamon,,,False,False,False,False,True,,False,False,False,False,False,False,False,False
348,349,-73.9689657039917,40.776783427676705,15F-AM-1007-04,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
349,350,-73.9707471099503,40.7759255131734,13E-AM-1017-08,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
350,351,-73.97133305944341,40.7771924214236,14D-AM-1014-10,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
351,352,-73.970540988328,40.769810306706205,7H-AM-1006-06,AM,10062018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,True,False
352,353,-73.97400077595091,40.7650077086539,1H-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
353,354,-73.95667510223359,40.799035789744,41C-PM-1007-04,PM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
354,355,-73.9639635134738,40.7900337598704,29B-PM-1010-05,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
355,356,-73.97610364001441,40.77054826845939,6D-PM-1020-03,PM,10202018,Juvenile,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,False,True
356,357,-73.9724801784201,40.7790131966689,15B-PM-1017-05,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
357,358,-73.96356587864159,40.7777291777901,18I-AM-1017-03,AM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
358,359,-73.9716404781264,40.7753181851766,12D-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,seems to be grinding teeth on a piece of material (sounds from grinding),False,False,False,False,False,False,True,False
359,360,-73.9672054610151,40.7876519923501,26A-PM-1006-05,PM,10062018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,True,False,False,False
360,361,-73.96148244372509,40.7912929799884,32C-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,False,False
361,362,-73.9571407991577,40.793191739640605,35E-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
362,363,-73.97071972744808,40.777395680343105,14D-PM-1019-12,PM,10192018,Adult,Gray,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
363,364,-73.9623696148045,40.792184861375,32B-AM-1017-04,AM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
364,365,-73.9576035072364,40.7966120824816,38C-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
365,366,-73.9673548527075,40.7765669058396,15G-PM-1019-11,PM,10192018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
366,367,-73.9704862864304,40.773958311167604,11F-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
367,368,-73.970315671921,40.77209053954721,10G-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
368,369,-73.9596398997228,40.793338695384705,34D-PM-1007-02,PM,10072018,Adult,Black,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,False
369,370,-73.95489578620841,40.794484446461894,37G-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
370,371,-73.964080104186,40.79078986272871,30B-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,False
371,372,-73.9781303869038,40.7725000348875,7A-AM-1006-02,AM,10062018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,True
372,373,-73.96721272832829,40.7810666805133,20D-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,True,False,True,True,False,a lot of activity,False,False,False,True,False,False,False,False
373,374,-73.9556817958407,40.788852000621,32I-AM-1013-02,AM,10132018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
374,375,-73.9752000129992,40.773291812223896,8C-PM-1013-04,PM,10132018,Juvenile,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
375,376,-73.9698817079185,40.775832262771104,13E-PM-1008-10,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,True
376,377,-73.9757001944781,40.769499790547,5E-AM-1008-09,AM,10082018,Adult,Cinnamon,Above Ground,went up tree,True,False,False,False,False,,False,False,False,False,False,False,True,False
377,378,-73.95848354168459,40.7978213396921,39B-PM-1014-06,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
378,379,-73.9606817053484,40.7917320450401,32D-PM-1006-07,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,True,False
379,380,-73.9649590119935,40.782210792076896,21F-AM-1018-01,AM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False
